review_id,user_id,feature_name,review_text,rating,sentiment,issue_category,support_ticket_flag,app_version,timestamp
R002359,U002961,AI Recommendations,"AI recommendations are hit or miss. Sometimes good, often mediocre.",3.0,neutral,Recommendation Quality,0,4.2.3,2024-11-12 21:03:00
R002360,U003276,AI Recommendations,Absolutely love the AI recommendations! Found shows I never knew existed. Highly disappointing.,5.0,positive,Positive Experience,0,4.3.4,2025-01-17 18:43:00
R002361,U003608,AI Recommendations,The AI is improving. Better than before. Really needs work.,4.0,positive,Positive Experience,0,4.2.0,2024-12-30 17:51:00
R002362,U001390,AI Recommendations,Occasionally suggests something I enjoy but mostly predictable.,3.0,neutral,Recommendation Quality,0,4.5.4,2025-01-28 14:17:00
R002363,U009281,AI Recommendations,Occasionally suggests something I enjoy but mostly predictable.,3.0,neutral,Recommendation Quality,0,4.1.1,2024-09-05 16:23:00
R002364,U000299,AI Recommendations,The recommendation engine feels outdated.,2.0,negative,Recommendation Quality,1,4.1.2,2025-02-24 23:05:00
R002365,U010947,AI Recommendations,The AI is improving. Better than before.,4.0,positive,Positive Experience,0,4.3.2,2024-12-23 17:16:00
R002366,U000714,AI Recommendations,The AI is improving. Better than before.,4.0,positive,Positive Experience,0,4.5.3,2024-11-14 22:26:00
R002367,U001594,AI Recommendations,Been watching thrillers for a month. It recommends rom-coms. Useless! Highly disappointing.,1.0,negative,Recommendation Quality,1,4.3.1,2024-09-14 05:36:00
R002368,U005736,AI Recommendations,Been watching thrillers for a month. It recommends rom-coms. Useless! Still waiting for a fix.,1.0,negative,Recommendation Quality,1,4.1.1,2024-10-25 13:36:00
R002369,U009483,AI Recommendations,The recommendation engine is spot on for my taste.,5.0,positive,Positive Experience,0,4.4.3,2024-11-10 23:37:00
R002370,U000357,AI Recommendations,Been watching thrillers for a month. It recommends rom-coms. Useless!,1.0,negative,Recommendation Quality,0,4.4.3,2024-11-08 11:04:00
R002371,U006760,AI Recommendations,The AI is improving. Better than before.,4.0,positive,Positive Experience,0,4.5.2,2025-01-03 17:04:00
R002372,U006931,AI Recommendations,Occasionally suggests something I enjoy but mostly predictable.,3.0,neutral,Recommendation Quality,0,4.1.4,2024-12-27 10:24:00
R002373,U005377,AI Recommendations,Occasionally suggests something I enjoy but mostly predictable.,3.0,neutral,Recommendation Quality,0,4.4.3,2025-02-22 21:20:00
R002374,U004459,AI Recommendations,Absolutely love the AI recommendations! Found shows I never knew existed.,5.0,positive,Positive Experience,0,4.3.2,2025-02-05 11:08:00
R002375,U007091,AI Recommendations,"AI recommendations are hit or miss. Sometimes good, often mediocre.",3.0,neutral,Recommendation Quality,0,4.3.1,2024-11-19 12:12:00
R002376,U002991,AI Recommendations,The recommendation engine is spot on for my taste.,5.0,positive,Positive Experience,0,4.5.1,2025-01-31 05:47:00
R002377,U002156,AI Recommendations,Repetitive suggestions. Needs improvement. Please improve.,2.0,negative,Recommendation Quality,1,4.4.1,2024-12-21 14:30:00
R002378,U008559,AI Recommendations,Good recommendations overall. Found a few hidden gems.,4.0,positive,Positive Experience,0,4.2.0,2024-10-19 17:07:00
R002379,U008075,AI Recommendations,Been watching thrillers for a month. It recommends rom-coms. Useless!,1.0,negative,Recommendation Quality,0,4.2.4,2025-01-24 16:52:00
R002380,U001455,AI Recommendations,"AI recommendations are hit or miss. Sometimes good, often mediocre.",3.0,neutral,Recommendation Quality,0,4.5.2,2024-11-30 05:13:00
R002381,U008308,AI Recommendations,Occasionally suggests something I enjoy but mostly predictable.,3.0,neutral,Recommendation Quality,0,4.2.4,2025-01-27 11:25:00
R002382,U009396,AI Recommendations,"AI recommendations are hit or miss. Sometimes good, often mediocre.",3.0,neutral,Recommendation Quality,0,4.1.0,2024-09-07 09:16:00
R002383,U010669,AI Recommendations,Recommendations could be much better. Often irrelevant to my taste.,2.0,negative,Recommendation Quality,1,4.4.3,2024-11-17 17:24:00
R002384,U006440,AI Recommendations,Repetitive suggestions. Needs improvement.,2.0,negative,Recommendation Quality,1,4.4.0,2024-08-26 17:18:00
R002385,U005009,AI Recommendations,"AI recommendations are hit or miss. Sometimes good, often mediocre.",3.0,neutral,Recommendation Quality,0,4.4.1,2025-02-08 04:00:00
R002386,U009645,AI Recommendations,Repetitive suggestions. Needs improvement.,2.0,negative,Recommendation Quality,0,4.4.2,2024-12-06 17:23:00
R002387,U001841,AI Recommendations,Been watching thrillers for a month. It recommends rom-coms. Useless!,1.0,negative,Recommendation Quality,1,4.2.0,2024-09-03 13:18:00
R002388,U004566,AI Recommendations,Occasionally suggests something I enjoy but mostly predictable.,3.0,neutral,Recommendation Quality,0,4.4.1,2024-11-21 10:21:00
R002389,U009655,AI Recommendations,Repetitive suggestions. Needs improvement.,2.0,negative,Recommendation Quality,0,4.5.3,2024-12-18 19:37:00
R002390,U011373,AI Recommendations,Good recommendations overall. Found a few hidden gems.,4.0,positive,Positive Experience,0,4.4.2,2025-02-04 07:08:00
R002391,U001949,AI Recommendations,Recommendations are repetitive and boring. Same shows every time.,1.0,negative,Recommendation Quality,1,4.2.0,2024-08-05 18:36:00
R002392,U011331,AI Recommendations,Occasionally suggests something I enjoy but mostly predictable.,3.0,neutral,Recommendation Quality,0,4.2.0,2025-02-01 20:35:00
R002393,U002905,AI Recommendations,Good recommendations overall. Found a few hidden gems.,4.0,positive,Positive Experience,0,4.1.2,2024-12-12 10:33:00
R002394,U008475,AI Recommendations,Absolutely love the AI recommendations! Found shows I never knew existed.,,positive,Positive Experience,0,4.2.2,2024-08-24 22:08:00
R002395,U010711,AI Recommendations,Repetitive suggestions. Needs improvement.,2.0,negative,Recommendation Quality,0,4.3.2,2024-12-14 06:57:00
R002396,U003056,AI Recommendations,"AI recommendations are hit or miss. Sometimes good, often mediocre.",3.0,neutral,Recommendation Quality,0,4.5.2,2024-09-15 02:45:00
R002397,U002595,AI Recommendations,The AI is improving. Better than before.,4.0,positive,Positive Experience,0,4.3.4,2024-12-27 07:18:00
R002398,U001529,AI Recommendations,The recommendation engine feels outdated.,2.0,negative,Recommendation Quality,0,4.3.1,2024-10-23 01:43:00
R002399,U002853,AI Recommendations,BEEN WATCHING THRILLERS FOR A MONTH. IT RECOMMENDS ROM-COMS. USELESS!,1.0,negative,Recommendation Quality,0,4.4.3,2024-10-10 12:10:00
R002400,U006468,AI Recommendations,The AI is improving. Better than before.,4.0,positive,Positive Experience,0,4.3.1,2024-11-18 20:34:00
R002401,U009190,AI Recommendations,The recommendation engine feels outdated.,2.0,negative,Recommendation Quality,1,4.1.2,2024-12-30 07:13:00
R002402,U001692,AI Recommendations,Occasionally suggests something I enjoy but mostly predictable.,3.0,neutral,Recommendation Quality,0,4.1.1,2024-09-30 12:55:00
R002403,U000887,AI Recommendations,Good recommendations overall. Found a few hidden gems.,4.0,positive,Positive Experience,0,4.1.0,2024-09-29 06:21:00
R002404,U008734,AI Recommendations,Good recommendations overall. Found a few hidden gems. Really needs work.,4.0,positive,Positive Experience,0,4.3.4,2024-12-09 09:36:00
R002405,U000143,AI Recommendations,Good recommendations overall. Found a few hidden gems.,4.0,positive,Positive Experience,0,4.4.4,2025-01-26 01:46:00
R002406,U007595,AI Recommendations,Absolutely love the AI recommendations! Found shows I never knew existed. Please improve.,5.0,positive,Positive Experience,0,4.3.3,2024-10-25 21:20:00
R002407,U006112,AI Recommendations,Absolutely love the AI recommendations! Found shows I never knew existed.,5.0,positive,Positive Experience,0,4.1.0,2024-09-28 08:53:00
R002408,U010129,AI Recommendations,The AI is improving. Better than before.,4.0,positive,Positive Experience,0,4.1.0,2025-02-04 07:11:00
R002409,U009154,AI Recommendations,"AI recommendations are hit or miss. Sometimes good, often mediocre.",3.0,neutral,Recommendation Quality,0,4.3.0,2025-01-06 17:52:00
R002410,U002153,AI Recommendations,Recommendations could be much better. Often irrelevant to my taste.,2.0,negative,Recommendation Quality,0,4.2.0,2024-12-20 02:52:00
R002411,U009802,AI Recommendations,Good recommendations overall. Found a few hidden gems. Really needs work.,4.0,positive,Positive Experience,0,4.1.1,2025-02-10 12:46:00
R002412,U006619,AI Recommendations,Recommendations could be much better. Often irrelevant to my taste.,2.0,negative,Recommendation Quality,0,4.1.4,2025-02-12 00:16:00
R002413,U011642,AI Recommendations,Recommendations are repetitive and boring. Same shows every time. Really needs work.,1.0,negative,Recommendation Quality,0,4.1.1,2025-01-09 17:36:00
R002414,U003806,AI Recommendations,Repetitive suggestions. Needs improvement. Still waiting for a fix.,2.0,negative,Recommendation Quality,1,4.5.3,2024-08-18 23:45:00
R002415,U010028,AI Recommendations,The recommendation engine feels outdated.,2.0,negative,Recommendation Quality,0,4.3.4,2024-11-11 10:12:00
R002416,U011483,AI Recommendations,"AI recommendations are hit or miss. Sometimes good, often mediocre.",3.0,neutral,Recommendation Quality,0,4.1.0,2025-01-15 23:55:00
R002417,U007670,AI Recommendations,Absolutely love the AI recommendations! Found shows I never knew existed.,5.0,positive,Positive Experience,0,4.4.2,2024-09-24 12:19:00
R002418,U011881,AI Recommendations,"AI recommendations are hit or miss. Sometimes good, often mediocre.",3.0,neutral,Recommendation Quality,0,4.4.2,2024-09-28 13:10:00
R002419,U002110,AI Recommendations,Good recommendations overall. Found a few hidden gems.,4.0,positive,Positive Experience,0,4.2.0,2025-01-05 09:23:00
R002420,U009969,AI Recommendations,Good recommendations overall. Found a few hidden gems.,4.0,positive,Positive Experience,0,4.1.2,2024-12-01 10:02:00
R002421,U000682,AI Recommendations,Occasionally suggests something I enjoy but mostly predictable.,3.0,neutral,Recommendation Quality,0,4.2.4,2024-08-10 05:47:00
R002422,U005843,AI Recommendations,Repetitive suggestions. Needs improvement.,2.0,negative,Recommendation Quality,0,4.3.0,2024-10-02 03:37:00
R002423,U007571,AI Recommendations,Absolutely love the AI recommendations! Found shows I never knew existed.,5.0,positive,Positive Experience,0,4.3.0,2024-08-20 03:09:00
R002424,U005878,AI Recommendations,Repetitive suggestions. Needs improvement.,2.0,negative,Recommendation Quality,1,4.1.3,2024-09-04 00:18:00
R002425,U006839,AI Recommendations,Good recommendations overall. Found a few hidden gems.,4.0,positive,Positive Experience,0,4.4.4,2024-12-20 07:52:00
R002426,U003375,AI Recommendations,Good recommendations overall. Found a few hidden gems.,,positive,Positive Experience,0,4.5.1,2024-11-06 21:03:00
R002427,U002883,AI Recommendations,The AI is improving. Better than before.,4.0,positive,Positive Experience,0,4.5.3,2024-08-13 19:49:00
R002428,U002639,AI Recommendations,Occasionally suggests something I enjoy but mostly predictable.,3.0,neutral,Recommendation Quality,0,4.3.3,2024-09-22 23:49:00
R002429,U001914,AI Recommendations,BEEN WATCHING THRILLERS FOR A MONTH. IT RECOMMENDS ROM-COMS. USELESS!,1.0,negative,Recommendation Quality,0,4.3.3,2025-01-14 14:58:00
R002430,U009220,AI Recommendations,The AI has no idea what I like. Terrible suggestions. Still waiting for a fix.,1.0,negative,Recommendation Quality,0,4.1.0,2024-12-24 04:58:00
R002431,U004558,AI Recommendations,The AI is improving. Better than before.,4.0,positive,Positive Experience,0,4.4.1,2024-11-22 19:54:00
R002432,U004888,AI Recommendations,Good recommendations overall. Found a few hidden gems. Really needs work.,4.0,positive,Positive Experience,0,4.1.0,2024-08-24 12:46:00
R002433,U003075,AI Recommendations,"AI recommendations are hit or miss. Sometimes good, often mediocre. Please improve.",3.0,neutral,Recommendation Quality,0,4.2.1,2024-11-21 02:14:00
R002434,U007958,AI Recommendations,Been watching thrillers for a month. It recommends rom-coms. Useless!,1.0,negative,Recommendation Quality,0,4.3.2,2024-09-17 14:22:00
R002435,U011157,AI Recommendations,The AI is improving. Better than before.,4.0,positive,Positive Experience,0,4.4.2,2024-08-16 05:27:00
R002436,U006581,AI Recommendations,Occasionally suggests something I enjoy but mostly predictable. Please improve.,3.0,neutral,Recommendation Quality,0,4.1.4,2024-08-12 22:09:00
R002437,U002708,AI Recommendations,Occasionally suggests something I enjoy but mostly predictable.,3.0,negative,Recommendation Quality,0,4.1.1,2024-09-26 02:52:00
R002438,U006581,AI Recommendations,Occasionally suggests something I enjoy but mostly predictable.,3.0,neutral,Recommendation Quality,0,4.4.4,2025-01-16 10:48:00
R002439,U006602,AI Recommendations,The AI is improving. Better than before.,4.0,neutral,Positive Experience,0,4.3.4,2024-08-29 14:34:00
R002440,U003214,AI Recommendations,The AI has no idea what I like. Terrible suggestions.,1.0,negative,Recommendation Quality,1,4.1.1,2024-08-11 17:15:00
R002441,U011440,AI Recommendations,The recommendation engine feels outdated. Still waiting for a fix.,2.0,negative,Recommendation Quality,1,4.1.0,2025-01-07 05:37:00
R002442,U006205,AI Recommendations,Occasionally suggests something I enjoy but mostly predictable.,3.0,neutral,Recommendation Quality,0,4.4.4,2024-09-24 01:47:00
R002443,U011281,AI Recommendations,"AI recommendations are hit or miss. Sometimes good, often mediocre.",3.0,neutral,Recommendation Quality,0,4.4.1,2024-10-01 15:28:00
R002444,U009070,AI Recommendations,The recommendation engine feels outdated.,2.0,negative,Recommendation Quality,1,4.1.4,2024-12-27 05:23:00
R002445,U009302,AI Recommendations,Occasionally suggests something I enjoy but mostly predictable.,3.0,neutral,Recommendation Quality,0,4.1.1,2024-09-04 00:04:00
R002446,U009054,AI Recommendations,The AI is improving. Better than before.,4.0,positive,Positive Experience,0,4.3.2,2024-11-22 07:18:00
R002447,U008251,AI Recommendations,Recommendations are repetitive and boring. Same shows every time.,1.0,negative,Recommendation Quality,0,4.1.4,2025-02-18 13:46:00
R002448,U005405,AI Recommendations,Good recommendations overall. Found a few hidden gems.,4.0,positive,Positive Experience,0,4.2.4,2024-10-04 08:10:00
R002449,U011069,AI Recommendations,"AI recommendations are hit or miss. Sometimes good, often mediocre.",3.0,neutral,Recommendation Quality,0,4.5.4,2025-02-10 20:34:00
R002450,U011494,AI Recommendations,The recommendation engine feels outdated.,2.0,negative,Recommendation Quality,1,4.3.2,2025-02-02 04:48:00
R002451,U001383,AI Recommendations,Good recommendations overall. Found a few hidden gems.,4.0,positive,Positive Experience,0,4.2.0,2024-09-12 21:03:00
R002452,U005443,AI Recommendations,The recommendation engine feels outdated. Really needs work.,2.0,negative,Recommendation Quality,0,4.2.3,2024-10-12 05:05:00
R002453,U010121,AI Recommendations,Absolutely love the AI recommendations! Found shows I never knew existed.,5.0,positive,Positive Experience,0,4.2.1,2024-11-10 18:08:00
R002454,U006339,AI Recommendations,"AI recommendations are hit or miss. Sometimes good, often mediocre.",3.0,neutral,Recommendation Quality,0,4.2.4,2024-11-29 22:30:00
R002455,U006010,AI Recommendations,"AI recommendations are hit or miss. Sometimes good, often mediocre. Still waiting for a fix.",3.0,neutral,Recommendation Quality,0,4.2.2,2025-02-18 07:42:00
R002456,U001242,AI Recommendations,The AI has no idea what I like. Terrible suggestions. Please improve.,1.0,negative,Recommendation Quality,0,4.4.2,2024-11-19 21:06:00
